"Row ID","Station ID","Station Name","Station Province","Station Latitude","Station Longitude","Location","Station Elevation (m)","Station Climate Identifier","Station WMO Identifier","Station TC Identifier","Year","Month","Day","Data Quality","Date","Maximum Temperature (C)","Minimum Temperature (C)","Mean Temperature (C)","Heating Degree Days (C)","Cooling Degree Days (C)","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precipitation (mm)","Snow on Ground (cm)","Speed of Maximum Wind Gust (km/h)","Direction of Maximum Wind Gust (10s Deg)"
"2779320021011","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","10","11",,"2002/10/11","0.6","-7.9","-3.7","21.7","0","0",,"0",,"0",,,
"4685020190217","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2019","2","17",,"2019/02/17","-16.3","-26.7","-21.5","39.5","0",,,,"M","0",,,
"3090720000115","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","1","15",,"2000/01/15",,,,,,,,,,,,,
"4178320201031","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2020","10","31",,"2020/10/31","5.6","-3.6","1","17","0",,,,,,,"39","33"
"4685020170714","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2017","7","14","†","2017/07/14",,"9.9",,,,,"M",,"M",,,,
"187020191105","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2019","11","5","†","2019/11/05","-6","-12","-9","27","0","0",,"0",,"0","2",,
"3090720171225","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","12","25","†","2017/12/25","-20.2","-31.1","-25.7","43.7","0",,"M",,"M","0",,"<31",
"2721420170625","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2017","6","25","†","2017/06/25","26","12.1","19.1","0","1.1",,"M",,"M","0",,"44","16"
"5175820171221","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2017","12","21","‡","2017/12/21","-2.9","-7.9","-5.4","23.4","0",,"M",,"M","0",,"46","34"
"2749220021017","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2002","10","17",,"2002/10/17","12.8","5.2","9","9","0","0.8",,"0",,"0.8","0",,
"187020010512","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","5","12",,"2001/05/12","24.5","6","15.3","2.7","0","0","T","0",,"0","0",,
"3090720200201","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2020","2","1",,"2020/02/01","4.3","-2.6","0.9","17.1","0",,,,,"3.5",,"57","29"
"2721420030424","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2003","4","24",,"2003/04/24","21.5","8.1","14.8","3.2","0","2.2",,"0",,"2.2","0",,
"4691120170420","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","4","20","†","2017/04/20","11.2","-0.2","5.5","12.5","0",,"M",,"M","0",,,
"2721420011018","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2001","10","18",,"2001/10/18","9.4","0.7","5.1","12.9","0","0.8","E","0.2","E","1","0",,
"3090720011014","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","10","14",,"2001/10/14","7.2","-3.1","2.1","15.9","0","0",,"0",,"0",,,
"3090720030526","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","5","26",,"2003/05/26","19.7","11.1","15.4","2.6","0","4.5",,"0",,"4.5","0",,
"2779320010605","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2001","6","5",,"2001/06/05","20","6.2","13.1","4.9","0","0",,"0",,"0","0",,
"2779320200317","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2020","3","17",,"2020/03/17","-2.8","-15.6","-9.2","27.2","0",,,,,"0",,,
"2721420040509","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2004","5","9",,"2004/05/09","4.4","-3.4","0.5","17.5","0","0",,"1",,"1","0",,
"2779320030928","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2003","9","28",,"2003/09/28","12","-6.2","2.9","15.1","0","0",,"0",,"0","0",,
"2779320030611","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2003","6","11",,"2003/06/11","18.4","6.9","12.7","5.3","0","0","T","0",,"0","0",,
"2779320010425","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2001","4","25",,"2001/04/25","17.2","2.9","10.1","7.9","0","2.6","E","0",,"2.6",,,
"3090720030624","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","6","24",,"2003/06/24","19.7","3.8","11.8","6.2","0","0",,"0",,"0","0",,
"2721420030615","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2003","6","15",,"2003/06/15","20.9","10.5","15.7","2.3","0","0","T","0",,"0","0",,
"5175820180315","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2018","3","15",,"2018/03/15","-2.5","-9.4","-6","24","0",,"M",,"M","0",,"<31",
"187020020920","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2002","9","20",,"2002/09/20","11","5","8","10","0","0","T","0",,"0","0",,
"3090720170327","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","3","27","†","2017/03/27","4.7","-1.2","1.8","16.2","0",,"M",,"M","0",,"<31",
"2721420000618","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2000","6","18",,"2000/06/18","22.2","9.6","15.9","2.1","0","4.5",,"0",,"4.5","0",,
"2749220200813","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2020","8","13",,"2020/08/13","19.5","9.3","14.4","3.6","0",,,,,"0",,,
"2749220170720","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","7","20","†","2017/07/20","24.3","11.6","18","0","0",,"M",,"M","10.9",,"63","27"
"3090720181002","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","10","2",,"2018/10/02","3","-6.5","-1.8","19.8","0",,"M",,"M",,,"<31",
"3090720000102","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","1","2",,"2000/01/02",,,,,,,,,,,,,
"4708820190210","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2019","2","10",,"2019/02/10","-24.2","-34.1","-29.1","47.1","0",,,,"M","0",,,
"2721420040203","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2004","2","3",,"2004/02/03","-9.8","-21.5","-15.7","33.7","0","0",,"0",,"0","22",,
"3090720170904","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","9","4","†","2017/09/04","20.2","4.8","12.5","5.5","0",,"M",,"M","0",,"<31",
"3090720040224","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","2","24",,"2004/02/24","-3.7","-15.7","-9.7","27.7","0","0",,"0",,"0",,,
"2749220030906","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","9","6",,"2003/09/06","25.4","12.2","18.8","0","0.8","0",,"0",,"0","0",,
"2721420040517","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2004","5","17",,"2004/05/17","23","6.8","14.9","3.1","0","0",,"0",,"0","0",,
"2749220170521","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","5","21","†","2017/05/21","23.5","8.7","16.1","1.9","0",,"M",,"M","0",,"37","29"
"2721420000501","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2000","5","1",,"2000/05/01","16","7.4","11.7","6.3","0",,,,,,,,
"187020030601","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","6","1",,"2003/06/01","20","12.5","16.3","1.7","0","3",,"0",,"3","0",,
"2749220020115","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2002","1","15",,"2002/01/15","-6.1","-11.8","-9","27","0","0",,"0","T","0","2",,
"187020010715","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","7","15",,"2001/07/15","24.5","13.5","19","0","1","3.6",,"0",,"3.6","0",,
"3090720030102","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","1","2",,"2003/01/02","-1.2","-12.1","-6.7","24.7","0","0",,"0",,"0",,,
"4691120171218","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","12","18","†","2017/12/18","-0.5","-6.2","-3.4","21.4","0",,"M",,"M","0",,,
"187020010705","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","7","5",,"2001/07/05","21.5","10","15.8","2.2","0","0.6",,"0",,"0.6","0",,
"2749220020910","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2002","9","10",,"2002/09/10","24.7","7.8","16.3","1.7","0","0",,"0",,"0","0",,
"5175820191103","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","11","3",,"2019/11/03","2.8","-5","-1.1","19.1","0",,,,,"0.2",,"33","33"
"5371820191105","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","11","5",,"2019/11/05","-0.4","-14.2","-7.3","25.3","0",,,,,"2.5",,"47","3"
"187020191120","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2019","11","20","†","2019/11/20","0.5","-5.5","-2.5","20.5","0","0",,"0",,"0","1",,
"2749220170901","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","9","1","†","2017/09/01","20.1","8.3","14.2","3.8","0",,"M",,"M","0",,"<31",
"2779320010726","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2001","7","26",,"2001/07/26","20.5","8.7","14.6","3.4","0","0.8",,"0",,"0.8","0",,
"187020010222","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","2","22",,"2001/02/22","-3.5","-12.5","-8","26","0","0",,"0","T","0","2",,
"4178320040625","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2004","6","25",,"2004/06/25","23.9","4","14","4","0",,,,,"0","0",,
"2721420180712","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","7","12",,"2018/07/12","27","16.4","21.7","0","3.7",,"M",,"M","0",,"35","25"
"5371820190525","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","5","25",,"2019/05/25","20.2","5.9","13.1","4.9","0",,,,,"0",,,
"2749220030604","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","6","4",,"2003/06/04","21.3","8.1","14.7","3.3","0","0",,"0",,"0",,,
"4708820170920","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2017","9","20","†","2017/09/20","6.6","2.9","4.8","13.2","0",,"M",,"M","5.4",,,
"187020010508","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","5","8",,"2001/05/08","18","5","11.5","6.5","0","0",,"0",,"0","0",,
"2749220010810","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","8","10",,"2001/08/10","25.3","11.4","18.4","0","0.4","0",,"0",,"0","0",,
"2779320170810","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","8","10","†","2017/08/10","25.1","5.9","15.5","2.5","0",,"M",,"M","0.9",,,
"5175820191025","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","10","25",,"2019/10/25","9","0","4.5","13.5","0",,,,,"1.2",,"65","32"
"4708820190219","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2019","2","19",,"2019/02/19","-3.6","-19.3","-11.5","29.5","0",,,,"M","0",,,
"4178320190907","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","9","7",,"2019/09/07","22.8","8.5","15.6","2.4","0",,,,"M",,,"31","3"
"187020170327","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","3","27","†","2017/03/27","6","-1","2.5","15.5","0","0",,"0",,"0","9",,
"4685020181204","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","12","4",,"2018/12/04","-1.6","-19.4","-10.5","28.5","0",,,,"M","0",,,
"3090720190114","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2019","1","14",,"2019/01/14","2.7","-12.1","-4.7","22.7","0",,,,,,,,
"3090720010924","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","9","24",,"2001/09/24","28.2","7.3","17.8","0.2","0","0",,"0",,"0","0",,
"3090720040228","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","2","28",,"2004/02/28","0.6","-9.2","-4.3","22.3","0","0",,"0",,"0",,,
"4708820191108","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2019","11","8",,"2019/11/08","5.6","-6.5","-0.5","18.5","0",,,,"M","4.7",,,
"4691120201220","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2020","12","20",,"2020/12/20","4.5","-4.6","-0.1","18.1","0",,,,,"0",,,
"3090720040803","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","8","3",,"2004/08/03","25.4","11.1","18.3","0","0.3","0",,"0",,"0","0",,
"2749220180816","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","8","16",,"2018/08/16","24.9","12.6","18.7","0","0.7",,,,"M","0",,,
"4178320170524","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2017","5","24","†","2017/05/24","20.1","8.9","14.5","3.5","0",,"M",,"M",,,"72","2"
"2749220020928","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2002","9","28",,"2002/09/28","20.3","3.8","12.1","5.9","0","1.2",,"0",,"1.2","0",,
"4708820190720","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2019","7","20",,"2019/07/20","23.4","10.3","16.9","1.1","0",,,,"M","2",,,
"2749220200829","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2020","8","29",,"2020/08/29","16.8","9","12.9","5.1","0",,,,,"0",,"51","32"
"2779320010216","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2001","2","16",,"2001/02/16","-12.2","-22.6","-17.4","35.4","0","0",,"0",,"0","2",,
"4178320180112","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","1","12",,"2018/01/12","-19.6","-35","-27.3","45.3","0",,"M",,"M",,,"<31",
"187020191022","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2019","10","22","†","2019/10/22","6","-2","2","16","0","2.6",,"0",,"2.6","0",,
"187020010119","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","1","19",,"2001/01/19","4.5","-7.5","-1.5","19.5","0","0",,"0",,"0","0",,
"187020010102","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","1","2",,"2001/01/02","5.5","-3","1.3","16.7","0","0",,"0",,"0","7",,
"4685020180331","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","3","31",,"2018/03/31","-3.4","-23.2","-13.3","31.3","0",,"M",,"M","0",,,
"3090720000212","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","2","12",,"2000/02/12",,,,,,,,,,,,,
"3090720181211","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","12","11",,"2018/12/11","-2.8","-9.3","-6.1","24.1","0",,,,,,,,
"187020190627","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2019","6","27","†","2019/06/27","20","8","14","4","0","14",,"0",,"14","0",,
"4178320040118","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2004","1","18",,"2004/01/18","-3","-13.5","-8.3","26.3","0",,,,,"0",,,
"187020200716","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2020","7","16","†","2020/07/16","24.5","13","18.8","0","0.8","6.4",,"0",,"6.4","0",,
"5175820180719","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2018","7","19",,"2018/07/19","24.3","13.6","19","0","1",,"M",,"M","0",,"41","32"
"4685020200504","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2020","5","4",,"2020/05/04","5.4","0","2.7","15.3","0",,,,,"20.2",,,
"2779320010320","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2001","3","20",,"2001/03/20","-8.2","-14.7","-11.5","29.5","0","0",,"1",,"1","2",,
"187020010802","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","8","2",,"2001/08/02","24.5","13","18.8","0","0.8","0","T","0",,"0","0",,
"187020180720","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2018","7","20","†","2018/07/20","23","11.5","17.3","0.7","0","12.2",,"0",,"12.2","0",,
"2749220000331","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2000","3","31",,"2000/03/31","12.1","0.3","6.2","11.8","0","0.2","E","0",,"0.2",,,
"187020030710","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","7","10",,"2003/07/10","24.5","11","17.8","0.2","0","0",,"0",,"0","0",,
"4685020170415","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2017","4","15","†","2017/04/15","-0.3","-5.3","-2.8","20.8","0",,"M",,"M","2.6",,,
"2721420020430","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","4","30",,"2002/04/30","7.6","-0.1","3.8","14.2","0","0",,"0",,"0","0",,
"5371820191231","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","12","31",,"2019/12/31","5.6","-7.3","-0.9","18.9","0",,,,,"0",,,
"2749220011002","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","10","2",,"2001/10/02","14.6","-0.2","7.2","10.8","0","0",,"0",,"0",,,
"4691120170416","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","4","16","†","2017/04/16",,,,,,,"M",,"M",,,,
"2721420000213","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2000","2","13",,"2000/02/13","-8.9","-22.1","-15.5","33.5","0","0",,"0",,"0","12",,
"4685020171205","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2017","12","5","†","2017/12/05","3","-4.9","-1","19","0",,"M",,"M","0",,,
"2779320181026","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","10","26",,"2018/10/26","12.3","-5.9","3.2","14.8","0",,,,"M","0",,,
"187020190717","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2019","7","17","†","2019/07/17","24.5","9.5","17","1","0","5.6",,"0",,"5.6","0",,
"4178320190513","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","5","13",,"2019/05/13","18.8","1.5","10.1","7.9","0",,,,"M",,,"32","34"
"4685020180413","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","4","13",,"2018/04/13","3.8","-2.9","0.5","17.5","0",,"M",,"M","1.5",,,
"2749220190801","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2019","8","1",,"2019/08/01","21.4","12.6","17","1","0",,,,"M","4",,,
"2749220180906","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","9","6",,"2018/09/06","19.7","8.1","13.9","4.1","0",,,,"M","0",,,
"2779320191213","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2019","12","13",,"2019/12/13","-15.5","-18.4","-17","35","0",,,,"M","1.3",,,
"3090720000319","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","3","19",,"2000/03/19",,,,,,,,,,,,,
"3090720201005","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2020","10","5",,"2020/10/05","16.8","5.9","11.4","6.6","0",,,,,"0",,"33","29"
"3090720040326","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","3","26",,"2004/03/26","0.7","-12.4","-5.9","23.9","0","0",,"1",,"1",,,
"2749220180531","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","5","31",,"2018/05/31","12.6","5.6","9.1","8.9","0",,"M",,"M","0.2",,"<31",
"4178320170207","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2017","2","7","†","2017/02/07","-17.3","-30","-23.7","41.7","0",,"M",,"M",,,"<31",
"2779320180330","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","3","30",,"2018/03/30","-10.3","-23.2","-16.8","34.8","0",,"M",,"M","2.5",,,
"2779320021209","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","12","9",,"2002/12/09","7.9","-7.9","0","18","0","0",,"0",,"0","0",,
"4178320181113","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","11","13",,"2018/11/13","9.6","-0.7","4.4","13.6","0",,,,"M",,,,
"2779320180818","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","8","18",,"2018/08/18","19.9","5","12.4","5.6","0",,,,"M","0",,,
"2721420170601","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2017","6","1","†","2017/06/01","25","15.6","20.3","0","2.3",,"M",,"M","0",,"32","34"
"3090720170323","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","3","23","†","2017/03/23","3.4","-6.5","-1.6","19.6","0",,"M",,"M","0",,"<31",
